DAY_KEY,DAY_DATE,MONTH_KEY,CURRENT_MONTH,MONTH_NUMBER,QUARTER_KEY,CURRENT_QUARTER,CURRENT_YEAR,CPO_YEAR,DAY_OF_WEEK,DAY_OF_MONTH,DAYS_IN_MONTH,DAY_OF_YEAR,WEEK_OF_MONTH,WEEK_OF_QUARTER,WEEK_OF_YEAR,MONTH_EN,WEEKDAY_EN,MONTH_DE,WEEKDAY_DE,MONTH_FR,WEEKDAY_FR,MONTH_JA,WEEKDAY_JA,MONTH_CS,WEEKDAY_CS,MONTH_DA,WEEKDAY_DA,MONTH_EL,WEEKDAY_EL,MONTH_ES,WEEKDAY_ES,MONTH_FI,WEEKDAY_FI,MONTH_HU,WEEKDAY_HU,MONTH_ID,WEEKDAY_ID,MONTH_IT,WEEKDAY_IT,MONTH_KO,WEEKDAY_KO,MONTH_MS,WEEKDAY_MS,MONTH_NL,WEEKDAY_NL,MONTH_NO,WEEKDAY_NO,MONTH_PL,WEEKDAY_PL,MONTH_PT,WEEKDAY_PT,MONTH_RU,WEEKDAY_RU,MONTH_SC,WEEKDAY_SC,MONTH_SV,WEEKDAY_SV,MONTH_TC,WEEKDAY_TC,MONTH_TH,WEEKDAY_TH
20101229,2010-12-29 00:00:00.0,201012,12,12,20104,4,2010,2013,4,29,31,363,5,14,53,December,Wednesday,Dezember,Mittwoch,Décembre,Mercredi,12 月,水曜日,Prosinec,Středa,December,Onsdag,Δεκέμβριος,Τετάρτη,Diciembre,Miércoles,Joulukuu,keskiviikko,December,Szerda,Desember,Rabu,Dicembre,Mercoledì,12월,수요일,Disember,Rabu,december,woensdag,Desember,Onsdag,Grudzień,środa,Dezembro,Quarta-feira,Декабрь,Среда,十二月,星期三,December,Onsdag,十二月,星期三,ธันวาคม,พุธ
20101230,2010-12-30 00:00:00.0,201012,12,12,20104,4,2010,2013,5,30,31,364,5,14,53,December,Thursday,Dezember,Donnerstag,Décembre,Jeudi,12 月,木曜日,Prosinec,Čtvrtek,December,Torsdag,Δεκέμβριος,Πέμπτη,Diciembre,Jueves,Joulukuu,torstai,December,Csütörtök,Desember,Kamis,Dicembre,Giovedì,12월,목요일,Disember,Khamis,december,donderdag,Desember,Torsdag,Grudzień,czwartek,Dezembro,Quinta-feira,Декабрь,Четверг,十二月,星期四,December,Torsdag,十二月,星期四,ธันวาคม,พฤหัสบดี
20101231,2010-12-31 00:00:00.0,201012,12,12,20104,4,2010,2013,6,31,31,365,5,14,53,December,Friday,Dezember,Freitag,Décembre,Vendredi,12 月,金曜日,Prosinec,Pátek,December,Fredag,Δεκέμβριος,Παρασκευή,Diciembre,Viernes,Joulukuu,perjantai,December,Péntek,Desember,Jumat,Dicembre,Venerdì,12월,금요일,Disember,Jumaat,december,vrijdag,Desember,Fredag,Grudzień,piątek,Dezembro,Sexta-feira,Декабрь,Пятница,十二月,星期五,December,Fredag,十二月,星期五,ธันวาคม,ศุกร์
20110000,,201100,0,0,20110,0,2011,2014,0,0,0,0,0,0,0,Opening balance,Unspecified,Eröffnungsbilanz,Unbestimmt,Solde d'ouverture,Non défini,開始残高,指定なし,Počáteční zůstatek,Neurčeno,Primosaldo,Uspecificeret,Υπόλοιπο έναρξης,Μη καθορισμένο,Saldo de apertura,Sin especificar,Alkusaldo,Määrittämätön,Nyitóegyenleg,Nem meghatározott,Saldo pembukaan,Tidak ditetapkan,Saldo d'apertura,Non specificato,기초 잔액,명시되지 않음,Baki mula,Tidak ditentukan,Openingssaldo,Ongespecificeerd,Inngående saldo,Uspesifisert,Bilans otwarcia,Nieokreślone,Saldo de abertura,Não especificado,Начальное сальдо,Не задано,期初余额,未指定,Ingående balans,Ospecificerad,期初結餘,未指定,ยอดยกมา,ไม่ระบุ
20110101,2011-01-01 00:00:00.0,201101,1,13,20111,1,2011,2014,7,1,31,1,1,1,1,January,Saturday,Januar,Samstag,Janvier,Samedi,1 月,土曜日,Leden,Sobota,Januar,Lørdag,Ιανουάριος,Σάββατο,Enero,Sábado,Tammikuu,lauantai,Január,Szombat,Januari,Sabtu,Gennaio,Sabato,1월,토요일,Januari,Sabtu,januari,zaterdag,Januar,Lørdag,Styczeń,sobota,Janeiro,Sábado,Январь,Суббота,一月,星期六,Januari,Lördag,一月,星期六,มกราคม,เสาร์
20110102,2011-01-02 00:00:00.0,201101,1,13,20111,1,2011,2014,1,2,31,2,2,2,2,January,Sunday,Januar,Sonntag,Janvier,Dimanche,1 月,日曜日,Leden,Neděle,Januar,Søndag,Ιανουάριος,Κυριακή,Enero,Domingo,Tammikuu,sunnuntai,Január,Vasárnap,Januari,Minggu,Gennaio,Domenica,1월,일요일,Januari,Ahad,januari,zondag,Januar,Søndag,Styczeń,niedziela,Janeiro,Domingo,Январь,Воскресенье,一月,星期日,Januari,Söndag,一月,星期日,มกราคม,อาทิตย์
20110103,2011-01-03 00:00:00.0,201101,1,13,20111,1,2011,2014,2,3,31,3,2,2,2,January,Monday,Januar,Montag,Janvier,Lundi,1 月,月曜日,Leden,Pondělí,Januar,Mandag,Ιανουάριος,Δευτέρα,Enero,Lunes,Tammikuu,maanantai,Január,Hétfő,Januari,Senin,Gennaio,Lunedì,1월,월요일,Januari,Isnin,januari,maandag,Januar,Mandag,Styczeń,poniedziałek,Janeiro,Segunda-feira,Январь,Понедельник,一月,星期一,Januari,Måndag,一月,星期一,มกราคม,จันทร์
20110104,2011-01-04 00:00:00.0,201101,1,13,20111,1,2011,2014,3,4,31,4,2,2,2,January,Tuesday,Januar,Dienstag,Janvier,Mardi,1 月,火曜日,Leden,Úterý,Januar,Tirsdag,Ιανουάριος,Τρίτη,Enero,Martes,Tammikuu,tiistai,Január,Kedd,Januari,Selasa,Gennaio,Martedì,1월,화요일,Januari,Selasa,januari,dinsdag,Januar,Tirsdag,Styczeń,wtorek,Janeiro,Terça-feira,Январь,Вторник,一月,星期二,Januari,Tisdag,一月,星期二,มกราคม,อังคาร
20110105,2011-01-05 00:00:00.0,201101,1,13,20111,1,2011,2014,4,5,31,5,2,2,2,January,Wednesday,Januar,Mittwoch,Janvier,Mercredi,1 月,水曜日,Leden,Středa,Januar,Onsdag,Ιανουάριος,Τετάρτη,Enero,Miércoles,Tammikuu,keskiviikko,Január,Szerda,Januari,Rabu,Gennaio,Mercoledì,1월,수요일,Januari,Rabu,januari,woensdag,Januar,Onsdag,Styczeń,środa,Janeiro,Quarta-feira,Январь,Среда,一月,星期三,Januari,Onsdag,一月,星期三,มกราคม,พุธ
20110106,2011-01-06 00:00:00.0,201101,1,13,20111,1,2011,2014,5,6,31,6,2,2,2,January,Thursday,Januar,Donnerstag,Janvier,Jeudi,1 月,木曜日,Leden,Čtvrtek,Januar,Torsdag,Ιανουάριος,Πέμπτη,Enero,Jueves,Tammikuu,torstai,Január,Csütörtök,Januari,Kamis,Gennaio,Giovedì,1월,목요일,Januari,Khamis,januari,donderdag,Januar,Torsdag,Styczeń,czwartek,Janeiro,Quinta-feira,Январь,Четверг,一月,星期四,Januari,Torsdag,一月,星期四,มกราคม,พฤหัสบดี
20110107,2011-01-07 00:00:00.0,201101,1,13,20111,1,2011,2014,6,7,31,7,2,2,2,January,Friday,Januar,Freitag,Janvier,Vendredi,1 月,金曜日,Leden,Pátek,Januar,Fredag,Ιανουάριος,Παρασκευή,Enero,Viernes,Tammikuu,perjantai,Január,Péntek,Januari,Jumat,Gennaio,Venerdì,1월,금요일,Januari,Jumaat,januari,vrijdag,Januar,Fredag,Styczeń,piątek,Janeiro,Sexta-feira,Январь,Пятница,一月,星期五,Januari,Fredag,一月,星期五,มกราคม,ศุกร์
20110108,2011-01-08 00:00:00.0,201101,1,13,20111,1,2011,2014,7,8,31,8,2,2,2,January,Saturday,Januar,Samstag,Janvier,Samedi,1 月,土曜日,Leden,Sobota,Januar,Lørdag,Ιανουάριος,Σάββατο,Enero,Sábado,Tammikuu,lauantai,Január,Szombat,Januari,Sabtu,Gennaio,Sabato,1월,토요일,Januari,Sabtu,januari,zaterdag,Januar,Lørdag,Styczeń,sobota,Janeiro,Sábado,Январь,Суббота,一月,星期六,Januari,Lördag,一月,星期六,มกราคม,เสาร์
20110109,2011-01-09 00:00:00.0,201101,1,13,20111,1,2011,2014,1,9,31,9,3,3,3,January,Sunday,Januar,Sonntag,Janvier,Dimanche,1 月,日曜日,Leden,Neděle,Januar,Søndag,Ιανουάριος,Κυριακή,Enero,Domingo,Tammikuu,sunnuntai,Január,Vasárnap,Januari,Minggu,Gennaio,Domenica,1월,일요일,Januari,Ahad,januari,zondag,Januar,Søndag,Styczeń,niedziela,Janeiro,Domingo,Январь,Воскресенье,一月,星期日,Januari,Söndag,一月,星期日,มกราคม,อาทิตย์
20110110,2011-01-10 00:00:00.0,201101,1,13,20111,1,2011,2014,2,10,31,10,3,3,3,January,Monday,Januar,Montag,Janvier,Lundi,1 月,月曜日,Leden,Pondělí,Januar,Mandag,Ιανουάριος,Δευτέρα,Enero,Lunes,Tammikuu,maanantai,Január,Hétfő,Januari,Senin,Gennaio,Lunedì,1월,월요일,Januari,Isnin,januari,maandag,Januar,Mandag,Styczeń,poniedziałek,Janeiro,Segunda-feira,Январь,Понедельник,一月,星期一,Januari,Måndag,一月,星期一,มกราคม,จันทร์
20110111,2011-01-11 00:00:00.0,201101,1,13,20111,1,2011,2014,3,11,31,11,3,3,3,January,Tuesday,Januar,Dienstag,Janvier,Mardi,1 月,火曜日,Leden,Úterý,Januar,Tirsdag,Ιανουάριος,Τρίτη,Enero,Martes,Tammikuu,tiistai,Január,Kedd,Januari,Selasa,Gennaio,Martedì,1월,화요일,Januari,Selasa,januari,dinsdag,Januar,Tirsdag,Styczeń,wtorek,Janeiro,Terça-feira,Январь,Вторник,一月,星期二,Januari,Tisdag,一月,星期二,มกราคม,อังคาร
20110112,2011-01-12 00:00:00.0,201101,1,13,20111,1,2011,2014,4,12,31,12,3,3,3,January,Wednesday,Januar,Mittwoch,Janvier,Mercredi,1 月,水曜日,Leden,Středa,Januar,Onsdag,Ιανουάριος,Τετάρτη,Enero,Miércoles,Tammikuu,keskiviikko,Január,Szerda,Januari,Rabu,Gennaio,Mercoledì,1월,수요일,Januari,Rabu,januari,woensdag,Januar,Onsdag,Styczeń,środa,Janeiro,Quarta-feira,Январь,Среда,一月,星期三,Januari,Onsdag,一月,星期三,มกราคม,พุธ
20110113,2011-01-13 00:00:00.0,201101,1,13,20111,1,2011,2014,5,13,31,13,3,3,3,January,Thursday,Januar,Donnerstag,Janvier,Jeudi,1 月,木曜日,Leden,Čtvrtek,Januar,Torsdag,Ιανουάριος,Πέμπτη,Enero,Jueves,Tammikuu,torstai,Január,Csütörtök,Januari,Kamis,Gennaio,Giovedì,1월,목요일,Januari,Khamis,januari,donderdag,Januar,Torsdag,Styczeń,czwartek,Janeiro,Quinta-feira,Январь,Четверг,一月,星期四,Januari,Torsdag,一月,星期四,มกราคม,พฤหัสบดี
20110114,2011-01-14 00:00:00.0,201101,1,13,20111,1,2011,2014,6,14,31,14,3,3,3,January,Friday,Januar,Freitag,Janvier,Vendredi,1 月,金曜日,Leden,Pátek,Januar,Fredag,Ιανουάριος,Παρασκευή,Enero,Viernes,Tammikuu,perjantai,Január,Péntek,Januari,Jumat,Gennaio,Venerdì,1월,금요일,Januari,Jumaat,januari,vrijdag,Januar,Fredag,Styczeń,piątek,Janeiro,Sexta-feira,Январь,Пятница,一月,星期五,Januari,Fredag,一月,星期五,มกราคม,ศุกร์
20110115,2011-01-15 00:00:00.0,201101,1,13,20111,1,2011,2014,7,15,31,15,3,3,3,January,Saturday,Januar,Samstag,Janvier,Samedi,1 月,土曜日,Leden,Sobota,Januar,Lørdag,Ιανουάριος,Σάββατο,Enero,Sábado,Tammikuu,lauantai,Január,Szombat,Januari,Sabtu,Gennaio,Sabato,1월,토요일,Januari,Sabtu,januari,zaterdag,Januar,Lørdag,Styczeń,sobota,Janeiro,Sábado,Январь,Суббота,一月,星期六,Januari,Lördag,一月,星期六,มกราคม,เสาร์
20110116,2011-01-16 00:00:00.0,201101,1,13,20111,1,2011,2014,1,16,31,16,4,4,4,January,Sunday,Januar,Sonntag,Janvier,Dimanche,1 月,日曜日,Leden,Neděle,Januar,Søndag,Ιανουάριος,Κυριακή,Enero,Domingo,Tammikuu,sunnuntai,Január,Vasárnap,Januari,Minggu,Gennaio,Domenica,1월,일요일,Januari,Ahad,januari,zondag,Januar,Søndag,Styczeń,niedziela,Janeiro,Domingo,Январь,Воскресенье,一月,星期日,Januari,Söndag,一月,星期日,มกราคม,อาทิตย์
20110117,2011-01-17 00:00:00.0,201101,1,13,20111,1,2011,2014,2,17,31,17,4,4,4,January,Monday,Januar,Montag,Janvier,Lundi,1 月,月曜日,Leden,Pondělí,Januar,Mandag,Ιανουάριος,Δευτέρα,Enero,Lunes,Tammikuu,maanantai,Január,Hétfő,Januari,Senin,Gennaio,Lunedì,1월,월요일,Januari,Isnin,januari,maandag,Januar,Mandag,Styczeń,poniedziałek,Janeiro,Segunda-feira,Январь,Понедельник,一月,星期一,Januari,Måndag,一月,星期一,มกราคม,จันทร์
20110118,2011-01-18 00:00:00.0,201101,1,13,20111,1,2011,2014,3,18,31,18,4,4,4,January,Tuesday,Januar,Dienstag,Janvier,Mardi,1 月,火曜日,Leden,Úterý,Januar,Tirsdag,Ιανουάριος,Τρίτη,Enero,Martes,Tammikuu,tiistai,Január,Kedd,Januari,Selasa,Gennaio,Martedì,1월,화요일,Januari,Selasa,januari,dinsdag,Januar,Tirsdag,Styczeń,wtorek,Janeiro,Terça-feira,Январь,Вторник,一月,星期二,Januari,Tisdag,一月,星期二,มกราคม,อังคาร
20110119,2011-01-19 00:00:00.0,201101,1,13,20111,1,2011,2014,4,19,31,19,4,4,4,January,Wednesday,Januar,Mittwoch,Janvier,Mercredi,1 月,水曜日,Leden,Středa,Januar,Onsdag,Ιανουάριος,Τετάρτη,Enero,Miércoles,Tammikuu,keskiviikko,Január,Szerda,Januari,Rabu,Gennaio,Mercoledì,1월,수요일,Januari,Rabu,januari,woensdag,Januar,Onsdag,Styczeń,środa,Janeiro,Quarta-feira,Январь,Среда,一月,星期三,Januari,Onsdag,一月,星期三,มกราคม,พุธ
20110120,2011-01-20 00:00:00.0,201101,1,13,20111,1,2011,2014,5,20,31,20,4,4,4,January,Thursday,Januar,Donnerstag,Janvier,Jeudi,1 月,木曜日,Leden,Čtvrtek,Januar,Torsdag,Ιανουάριος,Πέμπτη,Enero,Jueves,Tammikuu,torstai,Január,Csütörtök,Januari,Kamis,Gennaio,Giovedì,1월,목요일,Januari,Khamis,januari,donderdag,Januar,Torsdag,Styczeń,czwartek,Janeiro,Quinta-feira,Январь,Четверг,一月,星期四,Januari,Torsdag,一月,星期四,มกราคม,พฤหัสบดี
20110121,2011-01-21 00:00:00.0,201101,1,13,20111,1,2011,2014,6,21,31,21,4,4,4,January,Friday,Januar,Freitag,Janvier,Vendredi,1 月,金曜日,Leden,Pátek,Januar,Fredag,Ιανουάριος,Παρασκευή,Enero,Viernes,Tammikuu,perjantai,Január,Péntek,Januari,Jumat,Gennaio,Venerdì,1월,금요일,Januari,Jumaat,januari,vrijdag,Januar,Fredag,Styczeń,piątek,Janeiro,Sexta-feira,Январь,Пятница,一月,星期五,Januari,Fredag,一月,星期五,มกราคม,ศุกร์
20110122,2011-01-22 00:00:00.0,201101,1,13,20111,1,2011,2014,7,22,31,22,4,4,4,January,Saturday,Januar,Samstag,Janvier,Samedi,1 月,土曜日,Leden,Sobota,Januar,Lørdag,Ιανουάριος,Σάββατο,Enero,Sábado,Tammikuu,lauantai,Január,Szombat,Januari,Sabtu,Gennaio,Sabato,1월,토요일,Januari,Sabtu,januari,zaterdag,Januar,Lørdag,Styczeń,sobota,Janeiro,Sábado,Январь,Суббота,一月,星期六,Januari,Lördag,一月,星期六,มกราคม,เสาร์
20110123,2011-01-23 00:00:00.0,201101,1,13,20111,1,2011,2014,1,23,31,23,5,5,5,January,Sunday,Januar,Sonntag,Janvier,Dimanche,1 月,日曜日,Leden,Neděle,Januar,Søndag,Ιανουάριος,Κυριακή,Enero,Domingo,Tammikuu,sunnuntai,Január,Vasárnap,Januari,Minggu,Gennaio,Domenica,1월,일요일,Januari,Ahad,januari,zondag,Januar,Søndag,Styczeń,niedziela,Janeiro,Domingo,Январь,Воскресенье,一月,星期日,Januari,Söndag,一月,星期日,มกราคม,อาทิตย์
20110124,2011-01-24 00:00:00.0,201101,1,13,20111,1,2011,2014,2,24,31,24,5,5,5,January,Monday,Januar,Montag,Janvier,Lundi,1 月,月曜日,Leden,Pondělí,Januar,Mandag,Ιανουάριος,Δευτέρα,Enero,Lunes,Tammikuu,maanantai,Január,Hétfő,Januari,Senin,Gennaio,Lunedì,1월,월요일,Januari,Isnin,januari,maandag,Januar,Mandag,Styczeń,poniedziałek,Janeiro,Segunda-feira,Январь,Понедельник,一月,星期一,Januari,Måndag,一月,星期一,มกราคม,จันทร์
20110125,2011-01-25 00:00:00.0,201101,1,13,20111,1,2011,2014,3,25,31,25,5,5,5,January,Tuesday,Januar,Dienstag,Janvier,Mardi,1 月,火曜日,Leden,Úterý,Januar,Tirsdag,Ιανουάριος,Τρίτη,Enero,Martes,Tammikuu,tiistai,Január,Kedd,Januari,Selasa,Gennaio,Martedì,1월,화요일,Januari,Selasa,januari,dinsdag,Januar,Tirsdag,Styczeń,wtorek,Janeiro,Terça-feira,Январь,Вторник,一月,星期二,Januari,Tisdag,一月,星期二,มกราคม,อังคาร
20110126,2011-01-26 00:00:00.0,201101,1,13,20111,1,2011,2014,4,26,31,26,5,5,5,January,Wednesday,Januar,Mittwoch,Janvier,Mercredi,1 月,水曜日,Leden,Středa,Januar,Onsdag,Ιανουάριος,Τετάρτη,Enero,Miércoles,Tammikuu,keskiviikko,Január,Szerda,Januari,Rabu,Gennaio,Mercoledì,1월,수요일,Januari,Rabu,januari,woensdag,Januar,Onsdag,Styczeń,środa,Janeiro,Quarta-feira,Январь,Среда,一月,星期三,Januari,Onsdag,一月,星期三,มกราคม,พุธ
20110127,2011-01-27 00:00:00.0,201101,1,13,20111,1,2011,2014,5,27,31,27,5,5,5,January,Thursday,Januar,Donnerstag,Janvier,Jeudi,1 月,木曜日,Leden,Čtvrtek,Januar,Torsdag,Ιανουάριος,Πέμπτη,Enero,Jueves,Tammikuu,torstai,Január,Csütörtök,Januari,Kamis,Gennaio,Giovedì,1월,목요일,Januari,Khamis,januari,donderdag,Januar,Torsdag,Styczeń,czwartek,Janeiro,Quinta-feira,Январь,Четверг,一月,星期四,Januari,Torsdag,一月,星期四,มกราคม,พฤหัสบดี
20110128,2011-01-28 00:00:00.0,201101,1,13,20111,1,2011,2014,6,28,31,28,5,5,5,January,Friday,Januar,Freitag,Janvier,Vendredi,1 月,金曜日,Leden,Pátek,Januar,Fredag,Ιανουάριος,Παρασκευή,Enero,Viernes,Tammikuu,perjantai,Január,Péntek,Januari,Jumat,Gennaio,Venerdì,1월,금요일,Januari,Jumaat,januari,vrijdag,Januar,Fredag,Styczeń,piątek,Janeiro,Sexta-feira,Январь,Пятница,一月,星期五,Januari,Fredag,一月,星期五,มกราคม,ศุกร์
20110129,2011-01-29 00:00:00.0,201101,1,13,20111,1,2011,2014,7,29,31,29,5,5,5,January,Saturday,Januar,Samstag,Janvier,Samedi,1 月,土曜日,Leden,Sobota,Januar,Lørdag,Ιανουάριος,Σάββατο,Enero,Sábado,Tammikuu,lauantai,Január,Szombat,Januari,Sabtu,Gennaio,Sabato,1월,토요일,Januari,Sabtu,januari,zaterdag,Januar,Lørdag,Styczeń,sobota,Janeiro,Sábado,Январь,Суббота,一月,星期六,Januari,Lördag,一月,星期六,มกราคม,เสาร์
20110130,2011-01-30 00:00:00.0,201101,1,13,20111,1,2011,2014,1,30,31,30,6,6,6,January,Sunday,Januar,Sonntag,Janvier,Dimanche,1 月,日曜日,Leden,Neděle,Januar,Søndag,Ιανουάριος,Κυριακή,Enero,Domingo,Tammikuu,sunnuntai,Január,Vasárnap,Januari,Minggu,Gennaio,Domenica,1월,일요일,Januari,Ahad,januari,zondag,Januar,Søndag,Styczeń,niedziela,Janeiro,Domingo,Январь,Воскресенье,一月,星期日,Januari,Söndag,一月,星期日,มกราคม,อาทิตย์
20110131,2011-01-31 00:00:00.0,201101,1,13,20111,1,2011,2014,2,31,31,31,6,6,6,January,Monday,Januar,Montag,Janvier,Lundi,1 月,月曜日,Leden,Pondělí,Januar,Mandag,Ιανουάριος,Δευτέρα,Enero,Lunes,Tammikuu,maanantai,Január,Hétfő,Januari,Senin,Gennaio,Lunedì,1월,월요일,Januari,Isnin,januari,maandag,Januar,Mandag,Styczeń,poniedziałek,Janeiro,Segunda-feira,Январь,Понедельник,一月,星期一,Januari,Måndag,一月,星期一,มกราคม,จันทร์
20110201,2011-02-01 00:00:00.0,201102,2,14,20111,1,2011,2014,3,1,28,32,1,6,6,February,Tuesday,Februar,Dienstag,Février,Mardi,2 月,火曜日,Únor,Úterý,Februar,Tirsdag,Φεβρουάριος,Τρίτη,Febrero,Martes,Helmikuu,tiistai,Február,Kedd,Februari,Selasa,Febbraio,Martedì,2월,화요일,Februari,Selasa,februari,dinsdag,Februar,Tirsdag,Luty,wtorek,Fevereiro,Terça-feira,Февраль,Вторник,二月,星期二,Februari,Tisdag,二月,星期二,กุมภาพันธ์,อังคาร
20110202,2011-02-02 00:00:00.0,201102,2,14,20111,1,2011,2014,4,2,28,33,1,6,6,February,Wednesday,Februar,Mittwoch,Février,Mercredi,2 月,水曜日,Únor,Středa,Februar,Onsdag,Φεβρουάριος,Τετάρτη,Febrero,Miércoles,Helmikuu,keskiviikko,Február,Szerda,Februari,Rabu,Febbraio,Mercoledì,2월,수요일,Februari,Rabu,februari,woensdag,Februar,Onsdag,Luty,środa,Fevereiro,Quarta-feira,Февраль,Среда,二月,星期三,Februari,Onsdag,二月,星期三,กุมภาพันธ์,พุธ
20110203,2011-02-03 00:00:00.0,201102,2,14,20111,1,2011,2014,5,3,28,34,1,6,6,February,Thursday,Februar,Donnerstag,Février,Jeudi,2 月,木曜日,Únor,Čtvrtek,Februar,Torsdag,Φεβρουάριος,Πέμπτη,Febrero,Jueves,Helmikuu,torstai,Február,Csütörtök,Februari,Kamis,Febbraio,Giovedì,2월,목요일,Februari,Khamis,februari,donderdag,Februar,Torsdag,Luty,czwartek,Fevereiro,Quinta-feira,Февраль,Четверг,二月,星期四,Februari,Torsdag,二月,星期四,กุมภาพันธ์,พฤหัสบดี
20110204,2011-02-04 00:00:00.0,201102,2,14,20111,1,2011,2014,6,4,28,35,1,6,6,February,Friday,Februar,Freitag,Février,Vendredi,2 月,金曜日,Únor,Pátek,Februar,Fredag,Φεβρουάριος,Παρασκευή,Febrero,Viernes,Helmikuu,perjantai,Február,Péntek,Februari,Jumat,Febbraio,Venerdì,2월,금요일,Februari,Jumaat,februari,vrijdag,Februar,Fredag,Luty,piątek,Fevereiro,Sexta-feira,Февраль,Пятница,二月,星期五,Februari,Fredag,二月,星期五,กุมภาพันธ์,ศุกร์
